ts_iso,deviceId,userId,score,level,route,ts
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:44Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891984
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:45Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891985
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:46Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891986
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:47Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891987
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:48Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891988
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:49Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891989
2025-10-19T16:39:50Z,xp-edge-01,admin,0.000,leve,Pausa guiada (respiração 60s),1760891990
